0.805,0.805,0.805
0.290,0.290,0.290
0.356,0.359,0.356
0.761,0.759,0.761
0.753,0.731,0.753
0.597,0.559,0.597
0.625,0.583,0.625
0.701,0.598,0.701
0.730,0.562,0.730
0.403,0.298,0.403
0.443,0.361,0.443
0.579,0.464,0.579
0.453,0.381,0.453
0.615,0.436,0.615
0.616,0.415,0.616
0.594,0.427,0.594
0.532,0.532,0.532
0.392,0.392,0.392
0.216,0.216,0.216
