0.690,0.690,0.690
0.372,0.372,0.372
0.390,0.390,0.390
0.689,0.689,0.689
0.672,0.671,0.671
0.523,0.511,0.511
0.726,0.722,0.722
0.570,0.579,0.579
0.552,0.571,0.571
0.784,0.784,0.784
0.722,0.722,0.722
0.524,0.524,0.524
0.145,0.145,0.145
