0.772,0.772,0.772
0.451,0.451,0.451
0.437,0.428,0.437
0.791,0.787,0.791
0.801,0.779,0.801
0.765,0.730,0.765
0.806,0.768,0.806
0.761,0.711,0.761
0.747,0.718,0.747
0.753,0.678,0.753
0.627,0.594,0.627
0.682,0.636,0.682
0.437,0.427,0.437
,,
